date,housing_starts,starts_12mma,starts_12mma_abs_dev,nhpi_yoy_pct,nhpi_yoy_abs_dev,crea_yoy_pct,crea_yoy_abs_dev
1982-01-01,,,,5.49738219895286,3.793441836865541,,
1982-02-01,,,,4.134366925064592,2.4304265629772726,,
1982-03-01,,,,2.0356234096692294,0.3316830475819099,,
1982-04-01,,,,0.0,1.7039403620873195,,
1982-05-01,,,,-2.463054187192115,4.166994549279435,,
1982-06-01,,,,-3.676470588235292,5.380410950322611,,
1982-07-01,,,,-4.411764705882348,6.115705067969667,,
1982-08-01,,,,-4.4334975369458185,6.137437899033138,,
1982-09-01,,,,-4.950495049504955,6.654435411592274,,
1982-10-01,,,,-4.962779156327546,6.666719518414865,,
1982-11-01,,,,-5.472636815920406,7.176577178007726,,
1982-12-01,,,,-5.955334987593053,7.659275349680373,,
1983-01-01,,,,-5.955334987593053,7.659275349680373,,
1983-02-01,,,,-5.955334987593053,7.659275349680373,,
1983-03-01,,,,-5.735660847880308,7.439601209967628,,
1983-04-01,,,,-5.263157894736848,6.967098256824167,,
1983-05-01,,,,-4.7979797979797905,6.50192016006711,,
1983-06-01,,,,-3.8167938931297662,5.520734255217086,,
1983-07-01,,,,-3.076923076923088,4.780863439010408,,
1983-08-01,,,,-2.0618556701030855,3.765796032190405,,
1983-09-01,,,,-1.041666666666663,2.7456070287539824,,
1983-10-01,,,,-1.0443864229764954,2.748326785063815,,
1983-11-01,,,,0.0,1.7039403620873195,,
1983-12-01,,,,0.0,1.7039403620873195,,
1984-01-01,,,,0.26385224274407815,1.4400881193432413,,
1984-02-01,,,,0.26385224274407815,1.4400881193432413,,
1984-03-01,,,,0.793650793650813,0.9102895684365064,,
1984-04-01,,,,1.0582010582010692,0.6457393038862502,,
1984-05-01,,,,1.3262599469495928,0.37768041513772665,,
1984-06-01,,,,0.793650793650813,0.9102895684365064,,
1984-07-01,,,,0.793650793650813,0.9102895684365064,,
1984-08-01,,,,0.0,1.7039403620873195,,
1984-09-01,,,,-0.2631578947368429,1.9670982568241624,,
1984-10-01,,,,0.0,1.7039403620873195,,
1984-11-01,,,,-0.526315789473697,2.2302561515610164,,
1984-12-01,,,,0.0,1.7039403620873195,,
1985-01-01,,,,0.0,1.7039403620873195,,
1985-02-01,,,,0.0,1.7039403620873195,,
1985-03-01,,,,0.0,1.7039403620873195,,
1985-04-01,,,,-0.2617801047120505,1.96572046679937,,
1985-05-01,,,,-0.2617801047120505,1.96572046679937,,
1985-06-01,,,,0.5249343832020914,1.179005978885228,,
1985-07-01,,,,0.7874015748031482,0.9165387872841713,,
1985-08-01,,,,1.3157894736842035,0.38815088840311596,,
1985-09-01,,,,2.37467018469657,0.6707298226092506,,
1985-10-01,,,,2.638522427440626,0.9345820653533066,,
1985-11-01,,,,3.70370370370372,1.9997633416164007,,
1985-12-01,,,,3.693931398416872,1.9899910363295525,,
1986-01-01,,,,4.73684210526315,3.032901743175831,,
1986-02-01,,,,6.052631578947354,4.3486912168600345,,
1986-03-01,,,,6.5616797900262425,4.857739427938923,,
1986-04-01,,,,7.086614173228334,5.382673811141014,,
1986-05-01,,,,7.874015748031504,6.170075385944185,,
1986-06-01,,,,7.8328981723237545,6.128957810236435,,
1986-07-01,,,,8.333333333333348,6.629392971246029,,
1986-08-01,,,,9.090909090909083,7.386968728821763,,
1986-09-01,,,,10.309278350515472,8.605337988428152,,
1986-10-01,,,,11.053984575835486,9.350044213748166,,
1986-11-01,,,,11.734693877550995,10.030753515463676,,
1986-12-01,,,,11.959287531806616,10.255347169719297,,
1987-01-01,,,,11.557788944723612,9.853848582636292,,
1987-02-01,,,,12.158808933002497,10.454868570915178,,
1987-03-01,,,,14.778325123152714,13.074384761065394,,
1987-04-01,,,,15.441176470588246,13.737236108500927,,
1987-05-01,,,,15.571776155717764,13.867835793630444,,
1987-06-01,,,,15.496368038740925,13.792427676653606,,
1987-07-01,,,,15.384615384615374,13.680675022528055,,
1987-08-01,,,,14.761904761904777,13.057964399817457,,
1987-09-01,,,,13.785046728971984,12.081106366884665,,
1987-10-01,,,,13.194444444444443,11.490504082357123,,
1987-11-01,,,,12.100456621004586,10.396516258917266,,
1987-12-01,,,,11.590909090909097,9.886968728821778,,
1988-01-01,,,,11.036036036036023,9.332095673948704,,
1988-02-01,,,,10.176991150442461,8.473050788355142,,
1988-03-01,,,,7.939914163090123,6.235973801002803,,
1988-04-01,,,,8.704883227176218,7.0009428650888985,,
1988-05-01,,,,9.263157894736839,7.5592175326495195,,
1988-06-01,,,,9.643605870020956,7.939665507933636,,
1988-07-01,,,,9.375,7.6710596379126805,,
1988-08-01,,,,9.958506224066376,8.254565861979057,,
1988-09-01,,,,10.677618069815175,8.973677707727855,,
1988-10-01,,,,11.042944785276077,9.339004423188758,,
1988-11-01,,,,12.016293279022406,10.312352916935087,,
1988-12-01,,,,13.645621181262712,11.941680819175392,,
1989-01-01,,,,14.198782961460443,12.494842599373124,,
1989-02-01,,,,15.863453815261064,14.159513453173744,,
1989-03-01,,,,16.50099403578529,14.79705367369797,,
1989-04-01,,,,15.4296875,13.72574713791268,,
1989-05-01,,,,14.25818882466281,12.55424846257549,,
1989-06-01,,,,13.95793499043978,12.25399462835246,,
1989-07-01,,,,13.904761904761909,12.20082154267459,,
1989-08-01,,,,12.83018867924528,11.12624831715796,,
1989-09-01,,,,11.50278293135436,9.798842569267041,,
1989-10-01,,,,11.233885819521184,9.529945457433865,,
1989-11-01,,,,10.545454545454547,8.841514183367227,,
1989-12-01,,,,9.498207885304666,7.794267523217346,,
1990-01-01,276.428,,,9.59147424511546,7.887533883028141,,
1990-02-01,255.893,,,7.105719237434993,5.401778875347674,,
1990-03-01,254.693,,,5.631399317406149,3.92745895531883,,
1990-04-01,215.859,,,4.5685279187817285,2.864587556694409,,
1990-05-01,214.111,,,3.7099494097807773,2.006009047693458,,
1990-06-01,184.819,,,2.0134228187919323,0.30948245670461283,,
1990-07-01,170.29,,,1.0033444816053505,0.700595880481969,,
1990-08-01,164.638,,,0.0,1.7039403620873195,,
1990-09-01,143.973,,,-1.830282861896837,3.5342232239841564,,
1990-10-01,146.593,,,-2.980132450331119,4.684072812418439,,
1990-11-01,143.505,,,-4.6052631578947345,6.309203519982054,,
1990-12-01,142.41,192.76766666666666,5.097458333333378,-5.400981996726683,7.104922358814003,,
1991-01-01,118.887,179.63925000000003,18.225875000000002,-7.779578606158843,9.483518968246162,,
1991-02-01,117.926,168.14200000000002,29.72312500000001,-9.708737864077666,11.412678226164985,,
1991-03-01,118.066,156.75641666666664,41.1087083333334,-9.531502423263326,11.235442785350646,,
1991-04-01,133.898,149.92633333333333,47.9387916666667,-9.708737864077666,11.412678226164985,,
1991-05-01,151.871,144.73966666666666,53.12545833333337,-8.617886178861788,10.321826540949107,,
1991-06-01,158.414,142.53924999999998,55.32587500000005,-7.5657894736842035,9.269729835771523,,
1991-07-01,179.917,143.3415,54.52362500000004,-6.788079470198682,8.492019832286001,,
1991-08-01,177.579,144.41991666666667,53.44520833333337,-6.020066889632103,7.7240072517194225,,
1991-09-01,171.803,146.73908333333335,51.12604166666668,-4.745762711864399,6.449703073951718,,
1991-10-01,191.851,150.51058333333333,47.354541666666705,-4.095563139931735,5.799503502019054,,
1991-11-01,173.188,152.98416666666665,44.88095833333338,-3.6206896551724155,5.324630017259735,,
1991-12-01,165.677,154.92308333333332,42.94204166666671,-3.287197231833905,4.991137593921224,,
1992-01-01,173.548,159.47816666666668,38.386958333333354,-1.9332161687170446,3.637156530804364,,
1992-02-01,173.818,164.13583333333332,33.72929166666671,0.0,1.7039403620873195,,
1992-03-01,177.072,169.053,28.812125000000037,-0.17857142857142794,1.8825117906587474,,
1992-04-01,167.909,171.88725,25.97787500000004,0.35842293906811484,1.3455174230192046,,
1992-05-01,169.404,173.34833333333336,24.516791666666677,-0.3558718861210064,2.059812248208326,,
1992-06-01,170.273,174.33658333333335,23.528541666666683,0.0,1.7039403620873195,,
1992-07-01,182.738,174.5716666666667,23.293458333333348,0.0,1.7039403620873195,,
1992-08-01,162.015,173.27466666666666,24.590458333333373,0.177935943060481,1.5260044190268385,,
1992-09-01,174.259,173.47933333333333,24.385791666666705,0.0,1.7039403620873195,,
1992-10-01,164.343,171.187,26.678125000000023,0.177935943060481,1.5260044190268385,,
1992-11-01,170.465,170.9600833333333,26.905041666666733,0.7155635062611854,0.9883768558261341,,
1992-12-01,168.173,171.16808333333333,26.697041666666706,0.7155635062611854,0.9883768558261341,,
1993-01-01,143.501,168.66416666666666,29.200958333333375,0.7168458781362075,0.987094483951112,,
1993-02-01,149.289,166.62008333333333,31.245041666666708,1.0752688172043001,0.6286715448830194,,
1993-03-01,154.567,164.7446666666667,33.120458333333346,1.4311270125223707,0.27281334956494874,,
1993-04-01,164.532,164.46325,33.40187500000005,1.7857142857142794,0.0817739236269599,,
1993-05-01,146.704,162.57158333333334,35.2935416666667,1.4285714285714235,0.275368933515896,,
1993-06-01,148.908,160.79116666666667,37.073958333333366,1.245551601423478,0.4583887606638415,,
1993-07-01,173.655,160.03425000000001,37.83087500000002,1.243339253996445,0.4606011080908745,,
1993-08-01,161.254,159.97083333333333,37.8942916666667,1.4209591474245276,0.2829812146627919,,
1993-09-01,155.533,158.41033333333334,39.454791666666694,1.6014234875444844,0.10251687454283509,,
1993-10-01,162.186,158.23058333333333,39.634541666666706,1.243339253996445,0.4606011080908745,,
1993-11-01,163.741,157.67025,40.194875000000025,1.243339253996445,0.4606011080908745,,
1993-12-01,161.597,157.12224999999998,40.742875000000055,1.0657193605683846,0.6382210015189349,,
1994-01-01,150.02,157.66549999999998,40.199625000000054,1.4234875444839812,0.2804528176033383,,
1994-02-01,143.589,157.19050000000001,40.67462500000002,0.8865248226950451,0.8174155393922744,,
1994-03-01,151.841,156.96333333333334,40.901791666666696,0.3527336860670083,1.3512066760203112,,
1994-04-01,160.5,156.62733333333333,41.23779166666671,-0.17543859649122862,1.879378958578548,,
1994-05-01,161.433,157.85475,40.01037500000004,0.17605633802817433,1.5278840240591451,,
1994-06-01,169.039,159.53233333333333,38.33279166666671,0.17574692442883233,1.5281934376584871,,
1994-07-01,164.043,158.7313333333333,39.133791666666724,-0.17543859649122862,1.879378958578548,,
1994-08-01,151.159,157.89008333333334,39.9750416666667,-0.17513134851138146,1.879071710598701,,
1994-09-01,154.9,157.83733333333336,40.02779166666667,-0.17513134851138146,1.879071710598701,,
1994-10-01,149.869,156.81091666666666,41.05420833333338,-0.17543859649122862,1.879378958578548,,
1994-11-01,144.029,155.16825,42.696875000000034,-0.35087719298245723,2.0548175550697767,,
1994-12-01,125.041,152.12191666666666,45.74320833333337,-0.17574692442882123,1.8796872865161407,,
1995-01-01,136.747,151.01583333333335,46.84929166666669,-0.35087719298245723,2.0548175550697767,,
1995-02-01,122.976,149.29808333333335,48.56704166666668,-0.35149384885764245,2.055434210944962,,
1995-03-01,98.919,144.88791666666665,52.97720833333338,-0.5272407732864637,2.231181135373783,,
1995-04-01,114.715,141.0725,56.792625000000044,-0.7029876977152849,2.4069280598026044,,
1995-05-01,97.502,135.74491666666668,62.12020833333335,-0.8787346221441172,2.5826749842314367,,
1995-06-01,112.029,130.99408333333335,66.87104166666668,-1.2280701754386003,2.93201053752592,,
1995-07-01,105.005,126.07424999999999,71.79087500000004,-1.2302284710017486,2.934168833089068,,
1995-08-01,108.75,122.54016666666666,75.32495833333337,-1.4035087719298178,3.1074491340171373,,
1995-09-01,112.143,118.97708333333333,78.88804166666671,-1.4035087719298178,3.1074491340171373,,
1995-10-01,110.648,115.70866666666666,82.15645833333338,-1.7574692442882234,3.461409606375543,,
1995-11-01,114.573,113.254,84.61112500000003,-2.1126760563380254,3.816616418425345,,
1995-12-01,119.395,112.7835,85.08162500000003,-1.936619718309851,3.6405600803971705,,
1996-01-01,102.918,109.96441666666665,87.90070833333338,-2.1126760563380254,3.816616418425345,,
1996-02-01,103.362,108.32991666666665,89.53520833333339,-2.2927689594356315,3.996709321522951,,
1996-03-01,110.717,109.31308333333334,88.5520416666667,-2.296819787985871,4.000760150073191,,
1996-04-01,106.024,108.58883333333334,89.2762916666667,-2.4778761061946875,4.1818164682820065,,
1996-05-01,128.412,111.16466666666666,86.70045833333337,-2.4822695035460973,4.186209865633417,,
1996-06-01,139.102,113.42075,84.44437500000004,-2.131438721136758,3.8353790832240775,,
1996-07-01,130.833,115.57308333333333,82.2920416666667,-2.135231316725983,3.8391716788133023,,
1996-08-01,129.78,117.32558333333333,80.53954166666671,-2.135231316725983,3.8391716788133023,,
1996-09-01,136.53,119.35783333333332,78.50729166666672,-2.135231316725983,3.8391716788133023,,
1996-10-01,118.098,119.97866666666668,77.88645833333335,-1.610017889087656,3.3139582511749754,,
1996-11-01,140.2,122.11425000000001,75.75087500000002,-0.7194244604316502,2.4233648225189697,,
1996-12-01,137.325,123.60841666666666,74.25670833333338,-0.8976660682226245,2.601606430309944,,
1997-01-01,134.585,126.24733333333332,71.61779166666672,-0.5395683453237488,2.2435087074110682,,
1997-02-01,148.65,130.02133333333333,67.8437916666667,0.0,1.7039403620873195,,
1997-03-01,142.875,132.70116666666667,65.16395833333337,0.3616636528029016,1.342276709284418,,
1997-04-01,143.226,135.80133333333333,62.0637916666667,0.7259528130671544,0.977987549020165,,
1997-05-01,150.19,137.61616666666666,60.24895833333338,1.090909090909098,0.6130312711782215,,
1997-06-01,144.494,138.0655,59.79962500000005,0.9074410163339319,0.7964993457533875,,
1997-07-01,154.708,140.05508333333333,57.810041666666706,1.090909090909098,0.6130312711782215,,
1997-08-01,154.431,142.10933333333335,55.75579166666668,1.090909090909098,0.6130312711782215,,
1997-09-01,152.78,143.4635,54.401625000000024,1.090909090909098,0.6130312711782215,,
1997-10-01,146.505,145.83075,52.03437500000004,1.090909090909098,0.6130312711782215,,
1997-11-01,148.15,146.49325000000002,51.37187500000002,1.086956521739113,0.6169838403482064,,
1997-12-01,148.479,147.42275,50.44237500000003,1.26811594202898,0.43582442005833943,,
1998-01-01,131.269,147.14641666666668,50.71870833333335,1.2658227848101333,0.43811757727718614,,
1998-02-01,142.279,146.6155,51.24962500000004,1.0830324909747224,0.620907871112597,,
1998-03-01,144.513,146.75199999999998,51.11312500000005,0.9009009009008917,0.8030394611864278,,
1998-04-01,145.177,146.91458333333335,50.95054166666668,0.9009009009008917,0.8030394611864278,,
1998-05-01,140.358,146.09525,51.76987500000004,0.8992805755395628,0.8046597865477567,,
1998-06-01,131.202,144.98758333333333,52.8775416666667,1.0791366906474753,0.6248036714398442,,
1998-07-01,124.631,142.48116666666667,55.38395833333337,1.0791366906474753,0.6248036714398442,,
1998-08-01,142.024,141.44725,56.41787500000004,1.0791366906474753,0.6248036714398442,,
1998-09-01,139.365,140.32933333333332,57.53579166666671,1.0791366906474753,0.6248036714398442,,
1998-10-01,138.022,139.62241666666668,58.242708333333354,1.0791366906474753,0.6248036714398442,,
1998-11-01,131.287,138.21716666666666,59.64795833333338,0.7168458781362075,0.987094483951112,,
1998-12-01,141.957,137.67366666666666,60.19145833333337,0.7155635062611854,0.9883768558261341,,
1999-01-01,131.249,137.672,60.19312500000004,0.5357142857142838,1.1682260763730357,,
1999-02-01,139.48,137.43875,60.426375000000036,0.5357142857142838,1.1682260763730357,,
1999-03-01,141.858,137.2175,60.64762500000003,0.7142857142857117,0.9896546478016077,,
1999-04-01,146.056,137.29075,60.57437500000003,0.7142857142857117,0.9896546478016077,,
1999-05-01,151.765,138.24133333333333,59.623791666666705,0.5347593582887722,1.1691810037985473,,
1999-06-01,153.076,140.06416666666667,57.80095833333337,0.3558718861209842,1.3480684759663353,,
1999-07-01,145.527,141.8055,56.05962500000004,0.5338078291814874,1.170132532905832,,
1999-08-01,152.053,142.64124999999999,55.22387500000005,0.8896797153024938,0.8142606467848257,,
1999-09-01,156.596,144.07716666666667,53.787958333333364,1.0676156583629748,0.6363247037243447,,
1999-10-01,152.984,145.324,52.54112500000002,1.245551601423478,0.4583887606638415,,
1999-11-01,165.5,148.17508333333333,49.6900416666667,1.6014234875444844,0.10251687454283509,,
1999-12-01,161.526,149.8058333333333,48.059291666666724,1.598579040852588,0.10536132123473152,,
2000-01-01,137.194,150.30124999999998,47.56387500000005,1.598579040852588,0.10536132123473152,,
2000-02-01,149.904,151.16991666666664,46.6952083333334,1.9538188277087087,0.24987846562138927,,
2000-03-01,154.401,152.21516666666665,45.64995833333339,1.9503546099290725,0.24641424784175303,,
2000-04-01,156.762,153.10733333333334,44.75779166666669,2.1276595744680993,0.4237192123807798,,
2000-05-01,144.354,152.48975,45.37537500000005,2.482269503546086,0.7783291414587667,,
2000-06-01,132.265,150.7555,47.10962500000002,2.482269503546086,0.7783291414587667,,
2000-07-01,166.648,152.51558333333332,45.34954166666671,2.4778761061946986,0.7739357441073791,,
2000-08-01,149.76,152.3245,45.540625000000034,2.4691358024691246,0.7651954403818051,,
2000-09-01,164.996,153.02450000000002,44.84062500000002,2.464788732394374,0.7608483703070545,,
2000-10-01,165.958,154.10566666666668,43.759458333333356,2.4604569420035194,0.7565165799161999,,
2000-11-01,156.917,153.39041666666665,44.47470833333338,2.4518388791593626,0.7478985170720431,,
2000-12-01,144.483,151.97016666666667,45.89495833333336,2.447552447552437,0.7436120854651174,,
2001-01-01,161.758,154.01716666666667,43.84795833333337,2.622377622377625,0.9184372602903057,,
2001-02-01,145.835,153.67808333333335,44.18704166666669,2.4390243902439046,0.7350840281565851,,
2001-03-01,150.896,153.386,44.47912500000004,2.60869565217392,0.9047552900866007,,
2001-04-01,165.747,154.13475,43.73037500000004,2.77777777777779,1.0738374156904706,,
2001-05-01,159.603,155.4055,42.459625000000045,2.595155709342567,0.8912153472552475,,
2001-06-01,176.424,159.08541666666667,38.77970833333336,2.941176470588247,1.2372361085009276,,
2001-07-01,148.906,157.60691666666668,40.25820833333336,2.936096718480141,1.2321563563928217,,
2001-08-01,167.233,159.06300000000002,38.80212500000002,2.753872633390708,1.0499322713033887,,
2001-09-01,158.249,158.50075,39.364375000000024,2.9209621993127044,1.217021837225385,,
2001-10-01,169.767,158.81816666666666,39.04695833333338,2.7444253859348233,1.0404850238475039,,
2001-11-01,174.11,160.25091666666665,37.61420833333338,2.7350427350427475,1.031102372955428,,
2001-12-01,177.444,162.99766666666667,34.86745833333336,2.7303754266211566,1.0264350645338371,,
2002-01-01,214.398,167.38433333333333,30.480791666666704,2.8960817717206044,1.192141409633285,,
2002-02-01,183.751,170.544,27.321125000000023,3.401360544217691,1.6974201821303714,,
2002-03-01,203.966,174.9665,22.898625000000038,3.3898305084745672,1.6858901463872478,,
2002-04-01,192.038,177.15741666666668,20.707708333333358,3.716216216216206,2.0122758541288865,,
2002-05-01,211.073,181.44658333333334,16.418541666666698,4.215851602023601,2.511911239936282,,
2002-06-01,205.043,183.8315,14.033625000000029,4.033613445378159,2.3296730832908397,,
2002-07-01,198.543,187.96791666666664,9.897208333333396,4.026845637583887,2.3229052754965673,,
2002-08-01,216.318,192.0583333333333,5.806791666666726,4.355108877721925,2.6511685156346054,,
2002-09-01,199.001,195.45433333333335,2.4107916666666824,4.173622704507518,2.4696823424201986,,
2002-10-01,224.926,200.0509166666667,2.1857916666666597,4.6744574290484175,2.970517066961098,,
2002-11-01,218.228,203.7274166666667,5.862291666666664,4.991680532445919,3.2877401703585996,,
2002-12-01,197.564,205.40408333333335,7.538958333333312,5.149501661129552,3.4455612990422324,,
2003-01-01,189.151,203.30016666666666,5.435041666666621,4.966887417218535,3.2629470551312156,,
2003-02-01,240.42,208.02258333333336,10.157458333333324,4.9342105263157965,3.230270164228477,,
2003-03-01,197.668,207.49775,9.632624999999962,4.754098360655745,3.0501579985684257,,
2003-04-01,210.125,209.005,11.139874999999961,4.3973941368078195,2.6934537747205,,
2003-05-01,195.586,207.71441666666666,9.84929166666663,4.3689320388349495,2.66499167674763,,
2003-06-01,208.457,207.99891666666667,10.133791666666639,4.523424878836835,2.8194845167495153,,
2003-07-01,225.854,210.27483333333336,12.409708333333327,4.677419354838719,2.9734789927513994,,
2003-08-01,239.978,212.2465,14.381374999999963,4.65489566613162,2.9509553040443004,,
2003-09-01,233.928,215.1570833333333,17.29195833333327,4.9679487179487225,3.264008355861403,,
2003-10-01,253.644,217.55025,19.68512499999997,4.94417862838914,3.2402382663018203,,
2003-11-01,216.591,217.41383333333332,19.54870833333328,5.071315372424712,3.3673750103373923,,
2003-12-01,216.338,218.97833333333332,21.11320833333329,5.0552922590837435,3.351351896996424,,
2004-01-01,193.841,219.3691666666667,21.504041666666666,5.205047318611999,3.50110695652468,,
2004-02-01,217.36,217.4475,19.582374999999956,4.858934169279006,3.154993807191686,,
2004-03-01,244.495,221.34975,23.484624999999966,5.164319248826299,3.4603788867389795,,
2004-04-01,241.873,223.99541666666667,26.130291666666636,5.616224648985968,3.9122842868986485,,
2004-05-01,232.741,227.0916666666667,29.226541666666662,5.736434108527133,4.032493746439814,,
2004-06-01,233.477,229.17666666666665,31.311541666666614,6.18238021638331,4.47843985429599,,
2004-07-01,224.283,229.04575,31.180624999999964,6.009244992295826,4.305304630208506,,
2004-08-01,267.432,231.33358333333334,33.4684583333333,5.9815950920245164,4.277654729937197,,
2004-09-01,239.122,231.7664166666667,33.90129166666665,5.801526717557248,4.097586355469929,,
2004-10-01,239.312,230.57208333333332,32.70695833333329,5.623100303951367,3.9191599418640477,,
2004-11-01,246.431,233.05875,35.19362499999997,5.2790346907994,3.5750943287120807,,
2004-12-01,229.102,234.1224166666667,36.257291666666674,5.112781954887224,3.408841592799905,,
2005-01-01,185.278,233.40883333333332,35.543708333333285,5.0974512743628075,3.393510912275488,,
2005-02-01,212.311,232.98808333333338,35.122958333333344,5.082212257100127,3.3782718950128077,,
2005-03-01,213.14,230.37516666666667,32.51004166666664,5.0595238095237915,3.355583447436472,,
2005-04-01,251.213,231.1535,33.288374999999974,4.874446085672068,3.170505723584749,,
2005-05-01,223.409,230.3758333333333,32.51070833333327,4.545454545454541,2.841514183367222,,
2005-06-01,237.053,230.67383333333336,32.80870833333333,4.657933042212514,2.953992680125195,,
2005-07-01,249.838,232.80341666666666,34.93829166666663,4.651162790697683,2.947222428610363,,
2005-08-01,209.411,227.96833333333333,30.1032083333333,4.630969609261948,2.9270292471746284,,
2005-09-01,232.163,227.38841666666667,29.523291666666637,4.906204906204925,3.2022645441176056,,
2005-10-01,219.023,225.6976666666667,27.832541666666657,5.323741007194238,3.6198006451069187,,
2005-11-01,235.79,224.81091666666669,26.94579166666665,5.4441260744985565,3.740185712411237,,
2005-12-01,233.376,225.1670833333333,27.30195833333326,6.008583690987113,4.304643328899793,,
2006-01-01,223.622,228.3624166666667,30.497291666666655,6.562054208273915,4.858113846186596,,
2006-02-01,238.095,230.51108333333332,32.64595833333328,6.970128022759603,5.2661876606722835,,
2006-03-01,249.27,233.52191666666667,35.656791666666635,7.648725212464602,5.944784850377283,,
2006-04-01,233.636,232.05716666666663,34.1920416666666,8.309859154929589,6.605918792842269,,
2006-05-01,220.93,231.85058333333336,33.98545833333333,9.116409537166902,7.412469175079583,,
2006-06-01,241.79,232.24533333333332,34.380208333333286,9.874826147426962,8.170885785339642,,
2006-07-01,241.986,231.591,33.725874999999974,10.83333333333334,9.12939297124602,,
2006-08-01,211.143,231.73533333333333,33.870208333333295,12.03319502074689,10.32925465865957,,
2006-09-01,204.137,229.3998333333333,31.53470833333327,11.966987620357639,10.26304725827032,,
2006-10-01,231.099,230.40616666666665,32.541041666666615,11.475409836065564,9.771469473978245,,
2006-11-01,234.741,230.31875,32.45362499999996,11.413043478260887,9.709103116173567,,
2006-12-01,210.977,228.4521666666667,30.587041666666664,10.6612685560054,8.95732819391808,,
2007-01-01,244.867,230.22258333333332,32.357458333333284,10.174029451137878,8.470089089050559,,
2007-02-01,197.478,226.83783333333335,28.972708333333316,9.97340425531914,8.269463893231821,,
2007-03-01,220.742,224.4605,26.59537499999996,9.210526315789469,7.5065859537021495,,
2007-04-01,226.127,223.83475,25.96962499999998,8.842652795838756,7.1387124337514365,,
2007-05-01,236.755,225.15349999999998,27.288374999999945,8.740359897172233,7.036419535084914,,
2007-06-01,228.934,224.08216666666667,26.21704166666663,7.721518987341769,6.017578625254449,,
2007-07-01,223.292,222.52433333333332,24.659208333333282,7.644110275689231,5.9401699136019115,,
2007-08-01,231.607,224.22966666666665,26.36454166666661,6.543209876543199,4.8392695144558795,,
2007-09-01,288.644,231.27191666666667,33.406791666666635,6.265356265356248,4.561415903268928,,
2007-10-01,233.336,231.45833333333334,33.59320833333331,6.127450980392157,4.423510618304838,,
2007-11-01,233.383,231.3451666666667,33.480041666666665,6.0975609756097615,4.393620613522442,,
2007-12-01,175.368,228.37775,30.512624999999957,6.2195121951219345,4.515571833034615,,
2008-01-01,202.649,224.85958333333335,26.994458333333313,6.439854191980565,4.735913829893246,,
2008-02-01,234.342,227.93158333333335,30.066458333333316,6.2877871825876674,4.583846820500348,,
